feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
1675649,274530126,35278126,3,Not worth the price I paid.,App Experience,Negative,08-04-2023
2025024,4819831152,66886852,5,"Excellent quality, will buy again!",Product Quality,Positive,22-09-2024
7517863,6977688323,56780331,4,"Average experience, could improve.",App Experience,Neutral,07-06-2023
1699913,2035952734,63360864,3,Customer service was not helpful.,Product Quality,Negative,17-04-2023
7483634,3665334102,51476157,3,"It was okay, nothing special.",Delivery,Neutral,04-11-2024
6057729,1862413314,48150243,5,Customer service was very helpful.,Delivery,Positive,31-05-2024
3051987,4466643926,82989313,4,The product met my expectations.,Product Quality,Neutral,08-04-2024
3311244,4470717835,76008165,2,Customer service was not helpful.,Delivery,Negative,08-07-2023
5836719,3018086191,76359458,1,Items were missing from my order.,App Experience,Negative,07-02-2024
4020070,2447983559,99772709,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,03-10-2024
4636707,5116322704,63360864,4,Items were in perfect condition.,App Experience,Positive,20-06-2024
187542,8941550852,54145987,4,Will definitely order again.,Delivery,Positive,20-04-2024
4396650,8026773850,94730288,3,The product met my expectations.,Product Quality,Neutral,23-10-2023
542263,2102402075,30317733,4,Good selection of products.,Delivery,Positive,14-07-2024
4776792,989844439,30468930,4,"It was okay, nothing special.",Customer Service,Neutral,23-07-2023
3599242,8426805628,11636968,5,"Excellent quality, will buy again!",Product Quality,Positive,17-04-2023
1985991,7662188403,35554129,4,The product met my expectations.,Product Quality,Neutral,09-05-2023
2330293,9141654140,77811864,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,14-07-2023
6166248,5696947751,90745023,4,The product met my expectations.,Customer Service,Neutral,06-11-2023
7387379,8953871540,1601161,1,Customer service was not helpful.,App Experience,Negative,14-11-2023
711303,1767778760,67729191,1,Not worth the price I paid.,Delivery,Negative,14-04-2023
505660,5516201271,73661993,1,Product was damaged during delivery.,Delivery,Negative,10-07-2024
6098728,9358248664,75213636,4,Great prices and fast delivery!,Customer Service,Positive,20-12-2023
2091055,1530424665,45700739,5,Very fresh and well-packaged.,Delivery,Positive,21-04-2023
4562866,7816293360,87669943,2,I had a bad experience.,App Experience,Negative,27-07-2023
1917447,1602396548,11063505,3,Not worth the price I paid.,Delivery,Negative,10-09-2024
8056653,7938126128,26199489,2,The packaging was poor.,Product Quality,Negative,16-06-2023
4731537,271744331,47274329,3,"It was okay, nothing special.",App Experience,Neutral,21-08-2023
8258208,387311360,70221073,4,"Average experience, could improve.",Delivery,Neutral,07-08-2023
1816046,1286123100,45659330,3,The product met my expectations.,App Experience,Neutral,31-12-2023
5082750,4832392771,10038382,3,Customer service was not helpful.,Product Quality,Negative,02-11-2023
9757843,4800106448,49970560,4,Very happy with the service!,Product Quality,Positive,10-12-2023
2111693,5500008514,31371112,5,"Excellent quality, will buy again!",Product Quality,Positive,03-05-2024
7539747,7879575037,7228206,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,07-01-2024
7312687,50845914,54893418,3,Delivery was late and I was unhappy.,Customer Service,Negative,09-04-2023
578260,9766990467,48358028,1,Product was damaged during delivery.,App Experience,Negative,30-06-2023
4088993,4215602937,66499992,5,"Overall good experience, thank you!",Delivery,Positive,04-10-2023
4049457,238484255,73869823,2,Product was damaged during delivery.,App Experience,Negative,11-04-2024
4894139,3293988248,89986926,1,I had a bad experience.,App Experience,Negative,29-09-2024
6973629,5296157775,99231937,5,Items were in perfect condition.,Delivery,Positive,27-07-2024
7645524,1143489067,21432404,3,The packaging was poor.,Customer Service,Negative,14-09-2023
551355,8524452029,40986000,3,The product met my expectations.,Delivery,Neutral,07-11-2023
6753827,4256779885,88745052,5,"Overall good experience, thank you!",App Experience,Positive,01-06-2023
795431,7744686996,72946405,2,Delivery was late and I was unhappy.,App Experience,Negative,27-09-2023
7042439,5427462399,41647393,5,Great prices and fast delivery!,App Experience,Positive,21-06-2024
693454,8596751747,66359719,1,Product was damaged during delivery.,Product Quality,Negative,09-03-2024
562006,4746468643,15144290,4,"Average experience, could improve.",App Experience,Neutral,17-08-2023
4366924,3010047327,5716817,1,Items were missing from my order.,Customer Service,Negative,15-12-2023
991290,1236959246,94033330,5,Will definitely order again.,Product Quality,Positive,06-10-2024
7004363,6600422315,79726146,4,Very happy with the service!,Customer Service,Positive,19-09-2023
7464077,3227252410,83023956,4,The product met my expectations.,App Experience,Neutral,16-02-2024
8769084,6972292408,19682060,4,"It was okay, nothing special.",Delivery,Neutral,16-11-2023
1551406,7562754470,10700664,3,I had a bad experience.,Customer Service,Negative,15-02-2024
3064209,7361971676,27504517,4,"Excellent quality, will buy again!",Customer Service,Positive,23-08-2023
947,8875605037,93867669,1,Customer service was not helpful.,App Experience,Negative,27-09-2023
2267899,8508253527,31233120,2,Delivery was late and I was unhappy.,App Experience,Negative,05-09-2024
2954942,6798775600,24845814,4,Items were in perfect condition.,Customer Service,Positive,09-10-2023
9775764,3624810422,42366724,2,The packaging was poor.,Customer Service,Negative,10-08-2024
7391471,4740213452,84066402,2,Very disappointed with the quality.,Customer Service,Negative,22-02-2024
4497261,3825468344,81337068,4,The product met my expectations.,Product Quality,Neutral,09-04-2023
6122779,902245665,44828791,5,Good selection of products.,Customer Service,Positive,08-08-2024
7576416,6874299189,24633671,3,"It was okay, nothing special.",App Experience,Neutral,14-08-2023
4697247,1127125313,91312072,2,Product was damaged during delivery.,Customer Service,Negative,15-12-2023
691219,3606548818,85354059,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,12-05-2023
5166281,5750044154,11636968,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,16-09-2024
1382377,3872847781,27727819,3,Customer service was not helpful.,Customer Service,Negative,16-09-2023
97811,5939554684,3875480,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,11-06-2023
5621884,676412814,57291761,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,26-07-2024
3808119,4248390724,6390687,2,Not worth the price I paid.,Product Quality,Negative,22-08-2023
2046453,8938687150,97664747,2,Delivery was late and I was unhappy.,Product Quality,Negative,25-04-2023
8438675,7898867047,899941,2,Delivery was late and I was unhappy.,Delivery,Negative,03-05-2023
6032503,2142065357,469006,4,Great prices and fast delivery!,Delivery,Positive,27-01-2024
4480675,9024719693,21597477,5,Very fresh and well-packaged.,Delivery,Positive,06-06-2024
4809948,8976616698,90346920,1,Product was damaged during delivery.,Customer Service,Negative,23-08-2023
4863117,8792586840,91566278,3,The product met my expectations.,Customer Service,Neutral,14-06-2023
2044654,5375387413,66768157,1,Taste was not as expected.,App Experience,Negative,04-04-2023
2287698,4252164097,72366758,5,Will definitely order again.,App Experience,Positive,28-09-2023
5142344,8423273411,5418547,1,The packaging was poor.,Delivery,Negative,23-05-2023
2440501,2551179741,18791381,2,Items were missing from my order.,Customer Service,Negative,10-04-2024
8368694,227511348,11775073,4,"Average experience, could improve.",Product Quality,Neutral,01-08-2024
3759920,4434464045,7591711,3,The order was incorrect.,Customer Service,Negative,22-09-2023
4041388,7041011843,35705377,3,Very disappointed with the quality.,App Experience,Negative,06-02-2024
2902698,6510283268,67383024,3,Very disappointed with the quality.,Customer Service,Negative,12-06-2024
3980335,6853654698,85198177,4,Customer service was very helpful.,App Experience,Positive,06-08-2023
7570854,9338996795,2219590,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,09-01-2024
3514343,7346145952,96629258,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,12-03-2024
998290,6497069610,52672659,3,The product met my expectations.,Delivery,Neutral,10-04-2024
3367308,1741402363,87200291,1,The order was incorrect.,Product Quality,Negative,12-06-2024
7059559,4825878367,46717997,2,Product was damaged during delivery.,Delivery,Negative,07-10-2024
5924784,7019011442,41640262,4,Will definitely order again.,Customer Service,Positive,30-06-2023
8946524,1674463798,52085702,4,The product met my expectations.,App Experience,Neutral,21-09-2024
6399504,305684588,46876240,1,I had a bad experience.,Customer Service,Negative,25-08-2024
2714845,5967495442,77086074,3,"Average experience, could improve.",Product Quality,Neutral,18-07-2024
6673711,2571047526,90665975,2,Not worth the price I paid.,Delivery,Negative,19-06-2023
2934013,7784811086,53332493,4,"Excellent quality, will buy again!",Product Quality,Positive,07-09-2024
1368168,7942005230,78614729,4,The product met my expectations.,Delivery,Neutral,25-03-2023
6113742,6653543195,95334407,4,"Overall good experience, thank you!",App Experience,Positive,15-09-2023
3227569,397928918,71902700,4,"Average experience, could improve.",Customer Service,Neutral,14-09-2024
5227689,776120140,25128143,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,12-11-2023
9554223,8293188779,28991365,1,Delivery was late and I was unhappy.,Product Quality,Negative,16-10-2024
5832996,178737268,2164524,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,18-06-2023
1975368,5246598523,90665975,5,Great prices and fast delivery!,Customer Service,Positive,22-11-2023
9396068,1172544737,30188374,4,"Excellent quality, will buy again!",App Experience,Positive,24-11-2023
6962998,6419533291,92404798,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,28-07-2023
918874,882083749,51833636,4,Very happy with the service!,Customer Service,Positive,18-06-2023
6190918,3185510401,43990799,4,Highly recommended!,Delivery,Positive,14-10-2024
5351111,7760767006,93018527,3,"It was okay, nothing special.",Product Quality,Neutral,19-08-2023
1629735,3833878150,644189,3,"It was okay, nothing special.",Delivery,Neutral,23-06-2024
2948051,369899578,44198187,3,The packaging was poor.,App Experience,Negative,19-08-2023
3052466,1944466212,70798876,4,Good selection of products.,Product Quality,Positive,09-09-2024
7144855,4064447117,6061349,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,25-02-2024
505283,1553685597,22822088,3,"Average experience, could improve.",App Experience,Neutral,28-10-2024
1436132,3682284811,96009692,3,"Average experience, could improve.",Delivery,Neutral,18-07-2024
9095544,291439357,62679120,4,Items were in perfect condition.,Customer Service,Positive,11-04-2023
1029897,8285784194,17390673,2,Delivery was late and I was unhappy.,Customer Service,Negative,30-09-2024
2986134,5058742647,29562254,5,Very fresh and well-packaged.,Delivery,Positive,17-09-2024
42109,6917020296,34655710,1,I had a bad experience.,App Experience,Negative,10-07-2024
4450869,6671181961,50968312,5,Very fresh and well-packaged.,Customer Service,Positive,13-10-2023
9318477,5123439997,89886179,4,"Average experience, could improve.",Delivery,Neutral,15-02-2024
7777479,8510183245,3897936,4,"It was okay, nothing special.",App Experience,Neutral,01-10-2024
9857802,6081384585,94529626,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,04-03-2024
592339,4423613746,98088303,1,Items were missing from my order.,Delivery,Negative,27-08-2023
8142511,1530472691,82169898,3,"It was okay, nothing special.",Product Quality,Neutral,09-08-2024
7016969,7009303199,85519349,3,"It was okay, nothing special.",App Experience,Neutral,25-02-2024
1695867,5386652055,71252391,5,Good selection of products.,Delivery,Positive,16-04-2024
7234307,4413239746,22915611,5,Good selection of products.,App Experience,Positive,10-04-2023
9206189,4988875078,65514005,4,"Overall good experience, thank you!",App Experience,Positive,23-07-2023
952999,1617565217,43518622,3,Product was damaged during delivery.,Product Quality,Negative,01-06-2024
3486386,392038758,24144240,4,Will definitely order again.,Product Quality,Positive,23-07-2024
4564815,1828727552,12455156,4,Very fresh and well-packaged.,Product Quality,Positive,26-03-2024
5714605,7119397338,25850478,3,The packaging was poor.,App Experience,Negative,28-10-2024
193776,2611271708,11446157,3,Items were missing from my order.,Delivery,Negative,26-04-2024
8589341,7162509481,1174162,1,Customer service was not helpful.,App Experience,Negative,17-10-2024
